Country Date Cases Deaths Country0 Date0 Cases0 Deaths0
UK 2020-04-04 1250238 68031 Italy 2020-04-04 1250238 68031
UK 2020-04-05 1318761 73145 Italy 2020-04-05 1318761 73145
UK 2020-04-06 1390701 78800 Italy 2020-04-06 1390701 78800
UK 2020-04-07 1467419 86718 Italy 2020-04-07 1467419 86718
UK 2020-04-08 1549533 93533 Italy 2020-04-08 1549533 93533
UK 2020-04-09 1633525 101260 Italy 2020-04-09 1633525 101260
UK 2020-04-10 1723772 108688 Italy 2020-04-10 1723772 108688
UK 2020-04-11 1801465 115068 Italy 2020-04-11 1801465 115068
UK 2020-04-12 1871703 120780 Italy 2020-04-12 1871703 120780
UK 2020-04-13 1941200 126552 Italy 2020-04-13 1941200 126552
UK 2020-04-14 2013177 134052 Italy 2020-04-14 2013177 134052
UK 2020-04-15 2092170 142310 Italy 2020-04-15 2092170 142310
UK 2020-04-16 2171292 149423 Italy 2020-04-16 2171292 149423
UK 2020-04-17 2252650 157986 Italy 2020-04-17 2252650 157986
UK 2020-04-18 2331488 164721 Italy 2020-04-18 2331488 164721
UK 2020-04-19 2403746 169752 Italy 2020-04-19 2403746 169752
UK 2020-04-20 2477343 175385 Italy 2020-04-20 2477343 175385
UK 2020-04-21 2550769 182684 Italy 2020-04-21 2550769 182684
UK 2020-04-22 2628697 189396 Italy 2020-04-22 2628697 189396
UK 2020-04-23 2710717 196255 Italy 2020-04-23 2710717 196255
UK 2020-04-24 2807472 202736 Italy 2020-04-24 2807472 202736
UK 2020-04-25 2894724 208989 Italy 2020-04-25 2894724 208989
UK 2020-04-26 2965862 212933 Italy 2020-04-26 2965862 212933
UK 2020-04-27 3033323 217547 Italy 2020-04-27 3033323 217547
UK 2020-04-28 3107530 224392 Italy 2020-04-28 3107530 224392
UK 2020-04-29 3183985 231076 Italy 2020-04-29 3183985 231076
UK 2020-04-30 3268875 236939 Italy 2020-04-30 3268875 236939
UK 2020-05-01 3361560 242711 Italy 2020-05-01 3361560 242711
UK 2020-05-02 3443098 248134 Italy 2020-05-02 3443098 248134
UK 2020-05-03 3524393 251803 Italy 2020-05-03 3524393 251803
UK 2020-05-04 3603291 256069 Italy 2020-05-04 3603291 256069
UK 2020-05-05 3683050 261989 Italy 2020-05-05 3683050 261989
UK 2020-05-06 3776229 268943 Italy 2020-05-06 3776229 268943
UK 2020-05-07 3869812 274658 Italy 2020-05-07 3869812 274658
UK 2020-05-08 3963548 280249 Italy 2020-05-08 3963548 280249
UK 2020-05-09 4050539 284621 Italy 2020-05-09 4050539 284621
UK 2020-05-10 4129215 288805 Italy 2020-05-10 4129215 288805
UK 2020-05-11 4200889 292449 Italy 2020-05-11 4200889 292449
UK 2020-05-12 4285841 298095 Italy 2020-05-12 4285841 298095
UK 2020-05-13 4374567 303356 Italy 2020-05-13 4374567 303356
UK 2020-05-14 4470863 308694 Italy 2020-05-14 4470863 308694
UK 2020-05-15 4570100 313772 Italy 2020-05-15 4570100 313772
UK 2020-05-16 4665276 318164 Italy 2020-05-16 4665276 318164
UK 2020-05-17 4746921 321833 Italy 2020-05-17 4746921 321833
UK 2020-05-18 4837502 325379 Italy 2020-05-18 4837502 325379
UK 2020-05-19 4933293 330045 Italy 2020-05-19 4933293 330045
UK 2020-05-20 5036562 334748 Italy 2020-05-20 5036562 334748
UK 2020-05-21 5144867 339814 Italy 2020-05-21 5144867 339814
UK 2020-05-22 5252581 344579 Italy 2020-05-22 5252581 344579
UK 2020-05-23 5352960 348841 Italy 2020-05-23 5352960 348841
UK 2020-05-24 5450119 352135 Italy 2020-05-24 5450119 352135
UK 2020-05-25 5541935 355544 Italy 2020-05-25 5541935 355544
UK 2020-05-26 5635482 359412 Italy 2020-05-26 5635482 359412
UK 2020-05-27 5742931 364694 Italy 2020-05-27 5742931 364694
UK 2020-05-28 5860080 369430 Italy 2020-05-28 5860080 369430
UK 2020-05-29 5986872 374353 Italy 2020-05-29 5986872 374353
UK 2020-05-30 6112097 378535 Italy 2020-05-30 6112097 378535
UK 2020-05-31 6222044 381903 Italy 2020-05-31 6222044 381903
UK 2020-06-01 6327989 385075 Italy 2020-06-01 6327989 385075
UK 2020-06-02 6444498 389790 Italy 2020-06-02 6444498 389790
UK 2020-06-03 6565906 394723 Italy 2020-06-03 6565906 394723
UK 2020-06-04 6697390 400385 Italy 2020-06-04 6697390 400385
UK 2020-06-05 6828931 405327 Italy 2020-06-05 6828931 405327
UK 2020-06-06 6958473 409674 Italy 2020-06-06 6958473 409674
UK 2020-06-07 7073354 413284 Italy 2020-06-07 7073354 413284
UK 2020-06-08 7182194 416580 Italy 2020-06-08 7182194 416580
UK 2020-06-09 7304262 421368 Italy 2020-06-09 7304262 421368
UK 2020-06-10 7441181 426570 Italy 2020-06-10 7441181 426570
UK 2020-06-11 7580321 431624 Italy 2020-06-11 7580321 431624
UK 2020-06-12 7723566 436283 Italy 2020-06-12 7723566 436283
UK 2020-06-13 7858599 440594 Italy 2020-06-13 7858599 440594
UK 2020-06-14 7983006 444023 Italy 2020-06-14 7983006 444023
UK 2020-06-15 8109263 447563 Italy 2020-06-15 8109263 447563
UK 2020-06-16 8253528 454153 Italy 2020-06-16 8253528 454153
UK 2020-06-17 8399995 459426 Italy 2020-06-17 8399995 459426
UK 2020-06-18 8541506 464654 Italy 2020-06-18 8541506 464654
UK 2020-06-19 8724174 469782 Italy 2020-06-19 8724174 469782
UK 2020-06-20 8882160 474318 Italy 2020-06-20 8882160 474318
UK 2020-06-21 9013266 477806 Italy 2020-06-21 9013266 477806
UK 2020-06-22 9153615 481737 Italy 2020-06-22 9153615 481737
UK 2020-06-23 9318349 487094 Italy 2020-06-23 9318349 487094
UK 2020-06-24 9492874 492209 Italy 2020-06-24 9492874 492209
UK 2020-06-25 9674212 497468 Italy 2020-06-25 9674212 497468
UK 2020-06-26 9869807 502323 Italy 2020-06-26 9869807 502323
UK 2020-06-27 10048162 506964 Italy 2020-06-27 10048162 506964
UK 2020-06-28 10212962 510557 Italy 2020-06-28 10212962 510557
UK 2020-06-29 10375443 514117 Italy 2020-06-29 10375443 514117
UK 2020-06-30 10551137 519174 Italy 2020-06-30 10551137 519174
UK 2020-07-01 10750554 524065 Italy 2020-07-01 10750554 524065
UK 2020-07-02 10960863 529245 Italy 2020-07-02 10960863 529245
UK 2020-07-03 11175996 534402 Italy 2020-07-03 11175996 534402
UK 2020-07-04 11372354 538947 Italy 2020-07-04 11372354 538947
UK 2020-07-05 11551245 542587 Italy 2020-07-05 11551245 542587
UK 2020-07-06 11723798 546201 Italy 2020-07-06 11723798 546201
UK 2020-07-07 11933486 551656 Italy 2020-07-07 11933486 551656
UK 2020-07-08 12148565 557183 Italy 2020-07-08 12148565 557183
UK 2020-07-09 12373575 562628 Italy 2020-07-09 12373575 562628
UK 2020-07-10 12612202 568082 Italy 2020-07-10 12612202 568082
UK 2020-07-11 12829866 573043 Italy 2020-07-11 12829866 573043
UK 2020-07-12 13029220 577243 Italy 2020-07-12 13029220 577243
UK 2020-07-13 13226658 581064 Italy 2020-07-13 13226658 581064
UK 2020-07-14 13447712 586531 Italy 2020-07-14 13447712 586531
UK 2020-07-15 13684290 592337 Italy 2020-07-15 13684290 592337
UK 2020-07-16 13934346 598124 Italy 2020-07-16 13934346 598124
UK 2020-07-17 14176024 603678 Italy 2020-07-17 14176024 603678
UK 2020-07-18 14403355 608714 Italy 2020-07-18 14403355 608714
UK 2020-07-19 14626237 613046 Italy 2020-07-19 14626237 613046
UK 2020-07-20 14832769 617105 Italy 2020-07-20 14832769 617105
UK 2020-07-21 15073535 622770 Italy 2020-07-21 15073535 622770
UK 2020-07-22 15355033 629856 Italy 2020-07-22 15355033 629856
UK 2020-07-23 15631672 636180 Italy 2020-07-23 15631672 636180
UK 2020-07-24 15921663 642328 Italy 2020-07-24 15921663 642328
UK 2020-07-25 16183628 648000 Italy 2020-07-25 16183628 648000
UK 2020-07-26 16408912 652305 Italy 2020-07-26 16408912 652305
UK 2020-07-27 16628542 656477 Italy 2020-07-27 16628542 656477
UK 2020-07-28 16878432 661999 Italy 2020-07-28 16878432 661999
UK 2020-07-29 17168796 668923 Italy 2020-07-29 17168796 668923
UK 2020-07-30 17456389 675661 Italy 2020-07-30 17456389 675661
UK 2020-07-31 17747890 681977 Italy 2020-07-31 17747890 681977
UK 2020-08-01 18007740 687458 Italy 2020-08-01 18007740 687458
UK 2020-08-02 18232311 691887 Italy 2020-08-02 18232311 691887
UK 2020-08-03 18433263 696287 Italy 2020-08-03 18433263 696287
UK 2020-08-04 18688362 702461 Italy 2020-08-04 18688362 702461
UK 2020-08-05 18961259 709290 Italy 2020-08-05 18961259 709290
UK 2020-08-06 19245217 715738 Italy 2020-08-06 19245217 715738
UK 2020-08-07 19528984 722164 Italy 2020-08-07 19528984 722164
UK 2020-08-08 19800001 727773 Italy 2020-08-08 19800001 727773
UK 2020-08-09 20025631 732603 Italy 2020-08-09 20025631 732603
UK 2020-08-10 20244815 737107 Italy 2020-08-10 20244815 737107
UK 2020-08-11 20513513 743575 Italy 2020-08-11 20513513 743575
UK 2020-08-12 20801453 750376 Italy 2020-08-12 20801453 750376
UK 2020-08-13 21088068 756959 Italy 2020-08-13 21088068 756959
UK 2020-08-14 21375444 762968 Italy 2020-08-14 21375444 762968
UK 2020-08-15 21641110 768450 Italy 2020-08-15 21641110 768450
UK 2020-08-16 21857919 773019 Italy 2020-08-16 21857919 773019
UK 2020-08-17 22056405 777317 Italy 2020-08-17 22056405 777317
UK 2020-08-18 22310492 783656 Italy 2020-08-18 22310492 783656
UK 2020-08-19 22582610 790349 Italy 2020-08-19 22582610 790349
UK 2020-08-20 22850164 796538 Italy 2020-08-20 22850164 796538
UK 2020-08-21 23108416 802600 Italy 2020-08-21 23108416 802600
