Country Date Cases Deaths Country0 Date0 Cases0 Deaths0
USA 2020-03-11 1301 38 Italy 2020-03-21 53598 4841
USA 2020-03-12 1631 41 Italy 2020-03-22 59158 5494
USA 2020-03-13 2185 48 Italy 2020-03-23 63941 6097
USA 2020-03-14 2774 58 Italy 2020-03-24 69181 6842
USA 2020-03-15 3622 73 Italy 2020-03-25 74379 7527
USA 2020-03-16 4611 95 Italy 2020-03-26 80581 8241
USA 2020-03-17 6366 121 Italy 2020-03-27 86488 9162
USA 2020-03-18 9333 171 Italy 2020-03-28 92461 10053
USA 2020-03-19 13935 240 Italy 2020-03-29 97676 10811
USA 2020-03-20 19608 310 Italy 2020-03-30 101723 11626
USA 2020-03-21 24498 376 Italy 2020-03-31 105776 12466
USA 2020-03-22 33946 512 Italy 2020-04-01 110559 13195
USA 2020-03-23 44325 693 Italy 2020-04-02 115228 13957
USA 2020-03-24 55579 962 Italy 2020-04-03 119813 14726
USA 2020-03-25 69136 1269 Italy 2020-04-04 124620 15409
USA 2020-03-26 86668 1629 Italy 2020-04-05 128938 15935
USA 2020-03-27 105584 2131 Italy 2020-04-06 132537 16573
USA 2020-03-28 125250 2781 Italy 2020-04-07 135574 17179
USA 2020-03-29 145526 3283 Italy 2020-04-08 139408 17722
USA 2020-03-30 168835 4105 Italy 2020-04-09 143612 18334
USA 2020-03-31 194127 5206 Italy 2020-04-10 147562 18906
USA 2020-04-01 221242 6465 Italy 2020-04-11 152259 19527
USA 2020-04-02 251815 7676 Italy 2020-04-12 156353 19959
USA 2020-04-03 284788 8960 Italy 2020-04-13 159506 20527
USA 2020-04-04 319476 10537 Italy 2020-04-14 162479 21131
USA 2020-04-05 345381 11963 Italy 2020-04-15 165145 21711
USA 2020-04-06 377142 13488 Italy 2020-04-16 168932 22237
USA 2020-04-07 411221 15755 Italy 2020-04-17 172426 22803
USA 2020-04-08 443744 17966 Italy 2020-04-18 175918 23286
USA 2020-04-09 477839 20113 Italy 2020-04-19 178965 23720
USA 2020-04-10 512090 22394 Italy 2020-04-20 181216 24175
USA 2020-04-11 542587 24460 Italy 2020-04-21 183943 24710
USA 2020-04-12 570452 26215 Italy 2020-04-22 187313 25148
USA 2020-04-13 597558 27963 Italy 2020-04-23 189957 25613
USA 2020-04-14 625004 30592 Italy 2020-04-24 192979 26034
USA 2020-04-15 655687 33283 Italy 2020-04-25 195336 26450
USA 2020-04-16 685840 35537 Italy 2020-04-26 197661 26711
USA 2020-04-17 718344 38134 Italy 2020-04-27 199399 27045
USA 2020-04-18 747544 40056 Italy 2020-04-28 201491 27428
USA 2020-04-19 773745 41653 Italy 2020-04-29 203577 27751
USA 2020-04-20 801983 43632 Italy 2020-04-30 205449 28036
USA 2020-04-21 828226 46380 Italy 2020-05-01 207415 28306
USA 2020-04-22 858550 48790 Italy 2020-05-02 209315 28781
USA 2020-04-23 890629 51191 Italy 2020-05-03 210704 28956
USA 2020-04-24 929759 53183 Italy 2020-05-04 211926 29152
USA 2020-04-25 965288 55295 Italy 2020-05-05 213001 29389
USA 2020-04-26 991882 56467 Italy 2020-05-06 214446 29759
USA 2020-04-27 1015136 57871 Italy 2020-05-07 215848 30034
USA 2020-04-28 1040712 60405 Italy 2020-05-08 217176 30278
USA 2020-04-29 1069310 62851 Italy 2020-05-09 218259 30473
USA 2020-04-30 1100467 65126 Italy 2020-05-10 219061 30639
USA 2020-05-01 1136636 67076 Italy 2020-05-11 219806 30819
USA 2020-05-02 1166508 68807 Italy 2020-05-12 221209 30992
USA 2020-05-03 1193944 69982 Italy 2020-05-13 222097 31188
USA 2020-05-04 1218711 71323 Italy 2020-05-14 223090 31451
USA 2020-05-05 1243623 73729 Italy 2020-05-15 223879 31694
USA 2020-05-06 1269204 76307 Italy 2020-05-16 224754 31848
USA 2020-05-07 1298853 78480 Italy 2020-05-17 225429 31994
USA 2020-05-08 1328150 80197 Italy 2020-05-18 225880 32093
USA 2020-05-09 1354390 81651 Italy 2020-05-19 226693 32256
USA 2020-05-10 1375212 82867 Italy 2020-05-20 227358 32418
USA 2020-05-11 1393920 83943 Italy 2020-05-21 228001 32575
USA 2020-05-12 1416949 85856 Italy 2020-05-22 228654 32706
USA 2020-05-13 1439344 87716 Italy 2020-05-23 229324 32826
USA 2020-05-14 1467443 89509 Italy 2020-05-24 229856 32876
USA 2020-05-15 1495071 91149 Italy 2020-05-25 230156 32968
USA 2020-05-16 1519407 92391 Italy 2020-05-26 230553 33046
USA 2020-05-17 1539614 93275 Italy 2020-05-27 231138 33164
USA 2020-05-18 1563162 94294 Italy 2020-05-28 231732 33234
USA 2020-05-19 1583966 95877 Italy 2020-05-29 232249 33321
USA 2020-05-20 1606642 97310 Italy 2020-05-30 232666 33433
USA 2020-05-21 1635487 98748 Italy 2020-05-31 233000 33508
USA 2020-05-22 1660157 100071 Italy 2020-06-01 233200 33568
USA 2020-05-23 1682099 101126 Italy 2020-06-02 233519 33623
USA 2020-05-24 1702033 101753 Italy 2020-06-03 233841 33694
USA 2020-05-25 1721957 102390 Italy 2020-06-04 234018 33782
USA 2020-05-26 1741361 103176 Italy 2020-06-05 234537 33867
USA 2020-05-27 1762115 104742 Italy 2020-06-06 234807 33939
USA 2020-05-28 1785201 105983 Italy 2020-06-07 235004 33992
USA 2020-05-29 1810899 107219 Italy 2020-06-08 235284 34057
USA 2020-05-30 1834756 108255 Italy 2020-06-09 235567 34136
USA 2020-05-31 1855521 108907 Italy 2020-06-10 235769 34207
USA 2020-06-01 1877980 109604 Italy 2020-06-11 236149 34260
USA 2020-06-02 1900291 110755 Italy 2020-06-12 236312 34316
USA 2020-06-03 1921145 111862 Italy 2020-06-13 236659 34394
USA 2020-06-04 1944017 112916 Italy 2020-06-14 236996 34438
USA 2020-06-05 1969468 113906 Italy 2020-06-15 237297 34464
USA 2020-06-06 1992358 114625 Italy 2020-06-16 237507 34498
USA 2020-06-07 2011312 115010 Italy 2020-06-17 237836 34541
USA 2020-06-08 2030402 115610 Italy 2020-06-18 238168 34607
USA 2020-06-09 2049512 116717 Italy 2020-06-19 238419 34654
USA 2020-06-10 2070575 117718 Italy 2020-06-20 238683 34703
USA 2020-06-11 2094087 118637 Italy 2020-06-21 238907 34727
USA 2020-06-12 2121517 119440 Italy 2020-06-22 239128 34750
USA 2020-06-13 2147049 120157 Italy 2020-06-23 239241 34768
USA 2020-06-14 2167251 120494 Italy 2020-06-24 239431 34798
USA 2020-06-15 2188179 120928 Italy 2020-06-25 239727 34832
USA 2020-06-16 2213833 121792 Italy 2020-06-26 239982 34862
USA 2020-06-17 2240000 122616 Italy 2020-06-27 240157 34870
USA 2020-06-18 2268096 123377 Italy 2020-06-28 240331 34892
USA 2020-06-19 2301806 124110 Italy 2020-06-29 240457 34898
USA 2020-06-20 2335151 124694 Italy 2020-06-30 240599 34921
USA 2020-06-21 2361283 124965 Italy 2020-07-01 240781 34942
USA 2020-06-22 2392836 125337 Italy 2020-07-02 240982 34972
USA 2020-06-23 2428944 126213 Italy 2020-07-03 241205 34987
USA 2020-06-24 2467406 127038 Italy 2020-07-04 241440 35008
USA 2020-06-25 2507668 127697 Italy 2020-07-05 241632 35015
USA 2020-06-26 2555071 128365 Italy 2020-07-06 241840 35023
USA 2020-06-27 2598674 128883 Italy 2020-07-07 241977 35053
USA 2020-06-28 2639278 129170 Italy 2020-07-08 242170 35068
USA 2020-06-29 2684119 129540 Italy 2020-07-09 242384 35080
USA 2020-06-30 2730213 130273 Italy 2020-07-10 242660 35092
USA 2020-07-01 2782750 130956 Italy 2020-07-11 242848 35099
USA 2020-07-02 2840435 131649 Italy 2020-07-12 243082 35108
USA 2020-07-03 2900211 132280 Italy 2020-07-13 243251 35121
USA 2020-07-04 2950345 132550 Italy 2020-07-14 243365 35138
USA 2020-07-05 2996559 132818 Italy 2020-07-15 243527 35151
USA 2020-07-06 3047488 133206 Italy 2020-07-16 243757 35171
USA 2020-07-07 3103513 134212 Italy 2020-07-17 243988 35182
USA 2020-07-08 3165978 135122 Italy 2020-07-18 244237 35196
USA 2020-07-09 3227717 136103 Italy 2020-07-19 244455 35199
USA 2020-07-10 3300177 136965 Italy 2020-07-20 244645 35212
USA 2020-07-11 3362359 137711 Italy 2020-07-21 244773 35227
USA 2020-07-12 3421140 138100 Italy 2020-07-22 245053 35236
USA 2020-07-13 3487096 138579 Italy 2020-07-23 245359 35246
USA 2020-07-14 3553249 139536 Italy 2020-07-24 245611 35251
USA 2020-07-15 3625427 140559 Italy 2020-07-25 245884 35256
USA 2020-07-16 3698994 141541 Italy 2020-07-26 246136 35261
USA 2020-07-17 3774160 142511 Italy 2020-07-27 246306 35266
USA 2020-07-18 3837542 143336 Italy 2020-07-28 246487 35277
USA 2020-07-19 3902994 143758 Italy 2020-07-29 246776 35283
USA 2020-07-20 3966074 144298 Italy 2020-07-30 247158 35286
USA 2020-07-21 4033721 145486 Italy 2020-07-31 247537 35295
USA 2020-07-22 4105861 146719 Italy 2020-08-01 247832 35300
USA 2020-07-23 4175921 147915 Italy 2020-08-02 248070 35308
USA 2020-07-24 4254507 149081 Italy 2020-08-03 248229 35320
USA 2020-07-25 4322851 150007 Italy 2020-08-04 248419 35325
USA 2020-07-26 4379572 150469 Italy 2020-08-05 248803 35335
USA 2020-07-27 4441532 151066 Italy 2020-08-06 249204 35341
USA 2020-07-28 4506741 152396 Italy 2020-08-07 249756 35344
USA 2020-07-29 4572204 153861 Italy 2020-08-08 250103 35357
USA 2020-07-30 4640949 155711 Italy 2020-08-09 250566 35359
USA 2020-07-31 4713526 157158 Italy 2020-08-10 250825 35363
USA 2020-08-01 4772200 158193 Italy 2020-08-11 251237 35369
USA 2020-08-02 4821956 158618 Italy 2020-08-12 251713 35379
USA 2020-08-03 4870725 159222 Italy 2020-08-13 252235 35385
USA 2020-08-04 4925430 160634 Italy 2020-08-14 252809 35388
USA 2020-08-05 4980635 161967 Italy 2020-08-15 253436 35392
USA 2020-08-06 5039586 163196 Italy 2020-08-16 253915 35396
USA 2020-08-07 5103056 164529 Italy 2020-08-17 254235 35400
USA 2020-08-08 5159227 165545 Italy 2020-08-18 254636 35405
USA 2020-08-09 5207255 166073 Italy 2020-08-19 255278 35412
USA 2020-08-10 5257112 166626 Italy 2020-08-20 256118 35418
USA 2020-08-11 5311688 168127 Italy 2020-08-21 257065 35427
USA 2020-08-12 5366090 169533 Italy 2020-08-22 258136 35430
USA 2020-08-13 5420887 170838 Italy 2020-08-23 259345 35437
USA 2020-08-14 5480919 172009 Italy 2020-08-24 260297 35441
USA 2020-08-15 5534499 173117 Italy 2020-08-25 261173 35445
USA 2020-08-16 5572197 173644 Italy 2020-08-26 262538 35458
USA 2020-08-17 5612773 174215 Italy 2020-08-27 263949 35463
USA 2020-08-18 5656788 175609 Italy 2020-08-28 NA NA
USA 2020-08-19 5701761 176893 Italy NA NA NA
USA 2020-08-20 5747118 177990 Italy NA NA NA
USA 2020-08-21 5797599 179160 Italy NA NA NA
USA 2020-08-22 5841428 180134 Italy NA NA NA
USA 2020-08-23 5874146 180564 Italy NA NA NA
USA 2020-08-24 5915630 181074 Italy NA NA NA
USA 2020-08-25 5955728 182364 Italy NA NA NA
USA 2020-08-26 6000348 183653 Italy NA NA NA
USA 2020-08-27 6046634 184796 Italy NA NA NA
