Country Date Cases Deaths Country0 Date0 Cases0 Deaths0
Netherlands 2020-02-20 77132 2247 Italy 2020-02-20 77132 2247
Netherlands 2020-02-21 78191 2360 Italy 2020-02-21 78191 2360
Netherlands 2020-02-22 79228 2460 Italy 2020-02-22 79228 2460
Netherlands 2020-02-23 79855 2618 Italy 2020-02-23 79855 2618
Netherlands 2020-02-24 80854 2699 Italy 2020-02-24 80854 2699
Netherlands 2020-02-25 81729 2763 Italy 2020-02-25 81729 2763
Netherlands 2020-02-26 82884 2800 Italy 2020-02-26 82884 2800
Netherlands 2020-02-27 84356 2858 Italy 2020-02-27 84356 2858
Netherlands 2020-02-28 86191 2923 Italy 2020-02-28 86191 2923
Netherlands 2020-02-29 88409 2977 Italy 2020-02-29 88409 2977
Netherlands 2020-03-01 91071 3050 Italy 2020-03-01 91071 3050
Netherlands 2020-03-02 93715 3117 Italy 2020-03-02 93715 3117
Netherlands 2020-03-03 97046 3202 Italy 2020-03-03 97046 3202
Netherlands 2020-03-04 100252 3285 Italy 2020-03-04 100252 3285
Netherlands 2020-03-05 104579 3387 Italy 2020-03-05 104579 3387
Netherlands 2020-03-06 109753 3493 Italy 2020-03-06 109753 3493
Netherlands 2020-03-07 115524 3599 Italy 2020-03-07 115524 3599
Netherlands 2020-03-08 121487 3827 Italy 2020-03-08 121487 3827
Netherlands 2020-03-09 128781 4024 Italy 2020-03-09 128781 4024
Netherlands 2020-03-10 137638 4299 Italy 2020-03-10 137638 4299
Netherlands 2020-03-11 149103 4630 Italy 2020-03-11 149103 4630
Netherlands 2020-03-12 162523 4984 Italy 2020-03-12 162523 4984
Netherlands 2020-03-13 179286 5433 Italy 2020-03-13 179286 5433
Netherlands 2020-03-14 196613 5848 Italy 2020-03-14 196613 5848
Netherlands 2020-03-15 216113 6540 Italy 2020-03-15 216113 6540
Netherlands 2020-03-16 236835 7187 Italy 2020-03-16 236835 7187
Netherlands 2020-03-17 259623 8007 Italy 2020-03-17 259623 8007
Netherlands 2020-03-18 286460 8994 Italy 2020-03-18 286460 8994
Netherlands 2020-03-19 318091 10095 Italy 2020-03-19 318091 10095
Netherlands 2020-03-20 356108 11474 Italy 2020-03-20 356108 11474
Netherlands 2020-03-21 389132 13126 Italy 2020-03-21 389132 13126
Netherlands 2020-03-22 425208 14768 Italy 2020-03-22 425208 14768
Netherlands 2020-03-23 468878 16702 Italy 2020-03-23 468878 16702
Netherlands 2020-03-24 513128 19193 Italy 2020-03-24 513128 19193
Netherlands 2020-03-25 561496 21779 Italy 2020-03-25 561496 21779
Netherlands 2020-03-26 620603 24795 Italy 2020-03-26 620603 24795
Netherlands 2020-03-27 683547 28279 Italy 2020-03-27 683547 28279
Netherlands 2020-03-28 748170 31996 Italy 2020-03-28 748170 31996
Netherlands 2020-03-29 806101 35381 Italy 2020-03-29 806101 35381
Netherlands 2020-03-30 867897 39566 Italy 2020-03-30 867897 39566
Netherlands 2020-03-31 938478 44315 Italy 2020-03-31 938478 44315
Netherlands 2020-04-01 1013146 49520 Italy 2020-04-01 1013146 49520
Netherlands 2020-04-02 1090029 55806 Italy 2020-04-02 1090029 55806
Netherlands 2020-04-03 1171630 61854 Italy 2020-04-03 1171630 61854
Netherlands 2020-04-04 1250238 68031 Italy 2020-04-04 1250238 68031
Netherlands 2020-04-05 1318761 73145 Italy 2020-04-05 1318761 73145
Netherlands 2020-04-06 1390701 78800 Italy 2020-04-06 1390701 78800
Netherlands 2020-04-07 1467419 86718 Italy 2020-04-07 1467419 86718
Netherlands 2020-04-08 1549533 93533 Italy 2020-04-08 1549533 93533
Netherlands 2020-04-09 1633525 101260 Italy 2020-04-09 1633525 101260
Netherlands 2020-04-10 1723772 108688 Italy 2020-04-10 1723772 108688
Netherlands 2020-04-11 1801465 115068 Italy 2020-04-11 1801465 115068
Netherlands 2020-04-12 1871703 120780 Italy 2020-04-12 1871703 120780
Netherlands 2020-04-13 1941200 126552 Italy 2020-04-13 1941200 126552
Netherlands 2020-04-14 2013177 134052 Italy 2020-04-14 2013177 134052
Netherlands 2020-04-15 2092170 142310 Italy 2020-04-15 2092170 142310
Netherlands 2020-04-16 2171292 149423 Italy 2020-04-16 2171292 149423
Netherlands 2020-04-17 2252650 157986 Italy 2020-04-17 2252650 157986
Netherlands 2020-04-18 2331488 164721 Italy 2020-04-18 2331488 164721
Netherlands 2020-04-19 2403746 169752 Italy 2020-04-19 2403746 169752
Netherlands 2020-04-20 2477343 175385 Italy 2020-04-20 2477343 175385
Netherlands 2020-04-21 2550769 182684 Italy 2020-04-21 2550769 182684
Netherlands 2020-04-22 2628697 189396 Italy 2020-04-22 2628697 189396
Netherlands 2020-04-23 2710717 196255 Italy 2020-04-23 2710717 196255
Netherlands 2020-04-24 2807472 202736 Italy 2020-04-24 2807472 202736
Netherlands 2020-04-25 2894724 208989 Italy 2020-04-25 2894724 208989
Netherlands 2020-04-26 2965862 212933 Italy 2020-04-26 2965862 212933
Netherlands 2020-04-27 3033323 217547 Italy 2020-04-27 3033323 217547
Netherlands 2020-04-28 3107530 224392 Italy 2020-04-28 3107530 224392
Netherlands 2020-04-29 3183985 231076 Italy 2020-04-29 3183985 231076
Netherlands 2020-04-30 3268875 236939 Italy 2020-04-30 3268875 236939
Netherlands 2020-05-01 3361560 242711 Italy 2020-05-01 3361560 242711
Netherlands 2020-05-02 3443098 248134 Italy 2020-05-02 3443098 248134
Netherlands 2020-05-03 3524393 251803 Italy 2020-05-03 3524393 251803
Netherlands 2020-05-04 3603291 256069 Italy 2020-05-04 3603291 256069
Netherlands 2020-05-05 3683050 261989 Italy 2020-05-05 3683050 261989
Netherlands 2020-05-06 3776229 268943 Italy 2020-05-06 3776229 268943
Netherlands 2020-05-07 3869812 274658 Italy 2020-05-07 3869812 274658
Netherlands 2020-05-08 3963548 280249 Italy 2020-05-08 3963548 280249
Netherlands 2020-05-09 4050539 284621 Italy 2020-05-09 4050539 284621
Netherlands 2020-05-10 4129215 288805 Italy 2020-05-10 4129215 288805
Netherlands 2020-05-11 4200889 292449 Italy 2020-05-11 4200889 292449
Netherlands 2020-05-12 4285841 298095 Italy 2020-05-12 4285841 298095
Netherlands 2020-05-13 4374567 303356 Italy 2020-05-13 4374567 303356
Netherlands 2020-05-14 4470863 308694 Italy 2020-05-14 4470863 308694
Netherlands 2020-05-15 4570100 313772 Italy 2020-05-15 4570100 313772
Netherlands 2020-05-16 4665276 318164 Italy 2020-05-16 4665276 318164
Netherlands 2020-05-17 4746921 321833 Italy 2020-05-17 4746921 321833
Netherlands 2020-05-18 4837502 325379 Italy 2020-05-18 4837502 325379
Netherlands 2020-05-19 4933293 330045 Italy 2020-05-19 4933293 330045
Netherlands 2020-05-20 5036562 334748 Italy 2020-05-20 5036562 334748
Netherlands 2020-05-21 5144867 339814 Italy 2020-05-21 5144867 339814
Netherlands 2020-05-22 5252581 344579 Italy 2020-05-22 5252581 344579
Netherlands 2020-05-23 5352960 348841 Italy 2020-05-23 5352960 348841
Netherlands 2020-05-24 5450119 352135 Italy 2020-05-24 5450119 352135
Netherlands 2020-05-25 5541935 355544 Italy 2020-05-25 5541935 355544
Netherlands 2020-05-26 5635482 359412 Italy 2020-05-26 5635482 359412
Netherlands 2020-05-27 5742931 364694 Italy 2020-05-27 5742931 364694
Netherlands 2020-05-28 5860080 369430 Italy 2020-05-28 5860080 369430
Netherlands 2020-05-29 5986872 374353 Italy 2020-05-29 5986872 374353
Netherlands 2020-05-30 6112097 378535 Italy 2020-05-30 6112097 378535
Netherlands 2020-05-31 6222044 381903 Italy 2020-05-31 6222044 381903
Netherlands 2020-06-01 6327989 385075 Italy 2020-06-01 6327989 385075
Netherlands 2020-06-02 6444498 389790 Italy 2020-06-02 6444498 389790
Netherlands 2020-06-03 6565906 394723 Italy 2020-06-03 6565906 394723
Netherlands 2020-06-04 6697390 400385 Italy 2020-06-04 6697390 400385
Netherlands 2020-06-05 6828931 405327 Italy 2020-06-05 6828931 405327
Netherlands 2020-06-06 6958473 409674 Italy 2020-06-06 6958473 409674
Netherlands 2020-06-07 7073354 413284 Italy 2020-06-07 7073354 413284
Netherlands 2020-06-08 7182194 416580 Italy 2020-06-08 7182194 416580
Netherlands 2020-06-09 7304262 421368 Italy 2020-06-09 7304262 421368
Netherlands 2020-06-10 7441181 426570 Italy 2020-06-10 7441181 426570
Netherlands 2020-06-11 7580321 431624 Italy 2020-06-11 7580321 431624
Netherlands 2020-06-12 7723566 436283 Italy 2020-06-12 7723566 436283
Netherlands 2020-06-13 7858599 440594 Italy 2020-06-13 7858599 440594
Netherlands 2020-06-14 7983006 444023 Italy 2020-06-14 7983006 444023
Netherlands 2020-06-15 8109263 447563 Italy 2020-06-15 8109263 447563
Netherlands 2020-06-16 8253528 454153 Italy 2020-06-16 8253528 454153
Netherlands 2020-06-17 8399995 459426 Italy 2020-06-17 8399995 459426
Netherlands 2020-06-18 8541506 464654 Italy 2020-06-18 8541506 464654
Netherlands 2020-06-19 8724174 469782 Italy 2020-06-19 8724174 469782
Netherlands 2020-06-20 8882160 474318 Italy 2020-06-20 8882160 474318
Netherlands 2020-06-21 9013266 477806 Italy 2020-06-21 9013266 477806
Netherlands 2020-06-22 9153615 481737 Italy 2020-06-22 9153615 481737
Netherlands 2020-06-23 9318349 487094 Italy 2020-06-23 9318349 487094
Netherlands 2020-06-24 9492874 492209 Italy 2020-06-24 9492874 492209
Netherlands 2020-06-25 9674212 497468 Italy 2020-06-25 9674212 497468
Netherlands 2020-06-26 9869807 502323 Italy 2020-06-26 9869807 502323
Netherlands 2020-06-27 10048162 506964 Italy 2020-06-27 10048162 506964
Netherlands 2020-06-28 10212962 510557 Italy 2020-06-28 10212962 510557
Netherlands 2020-06-29 10375443 514117 Italy 2020-06-29 10375443 514117
Netherlands 2020-06-30 10551137 519174 Italy 2020-06-30 10551137 519174
Netherlands 2020-07-01 10750554 524065 Italy 2020-07-01 10750554 524065
Netherlands 2020-07-02 10960863 529245 Italy 2020-07-02 10960863 529245
Netherlands 2020-07-03 11175996 534402 Italy 2020-07-03 11175996 534402
Netherlands 2020-07-04 11372354 538947 Italy 2020-07-04 11372354 538947
Netherlands 2020-07-05 11551245 542587 Italy 2020-07-05 11551245 542587
Netherlands 2020-07-06 11723798 546201 Italy 2020-07-06 11723798 546201
Netherlands 2020-07-07 11933486 551656 Italy 2020-07-07 11933486 551656
Netherlands 2020-07-08 12148565 557183 Italy 2020-07-08 12148565 557183
Netherlands 2020-07-09 12373575 562628 Italy 2020-07-09 12373575 562628
Netherlands 2020-07-10 12612202 568082 Italy 2020-07-10 12612202 568082
Netherlands 2020-07-11 12829866 573043 Italy 2020-07-11 12829866 573043
Netherlands 2020-07-12 13029220 577243 Italy 2020-07-12 13029220 577243
Netherlands 2020-07-13 13226658 581064 Italy 2020-07-13 13226658 581064
Netherlands 2020-07-14 13447712 586531 Italy 2020-07-14 13447712 586531
Netherlands 2020-07-15 13684290 592337 Italy 2020-07-15 13684290 592337
Netherlands 2020-07-16 13934346 598124 Italy 2020-07-16 13934346 598124
Netherlands 2020-07-17 14176024 603678 Italy 2020-07-17 14176024 603678
Netherlands 2020-07-18 14403355 608714 Italy 2020-07-18 14403355 608714
Netherlands 2020-07-19 14626237 613046 Italy 2020-07-19 14626237 613046
Netherlands 2020-07-20 14832769 617105 Italy 2020-07-20 14832769 617105
Netherlands 2020-07-21 15073535 622770 Italy 2020-07-21 15073535 622770
Netherlands 2020-07-22 15355033 629856 Italy 2020-07-22 15355033 629856
Netherlands 2020-07-23 15631672 636180 Italy 2020-07-23 15631672 636180
Netherlands 2020-07-24 15921663 642328 Italy 2020-07-24 15921663 642328
Netherlands 2020-07-25 16183628 648000 Italy 2020-07-25 16183628 648000
Netherlands 2020-07-26 16408912 652305 Italy 2020-07-26 16408912 652305
Netherlands 2020-07-27 16628542 656477 Italy 2020-07-27 16628542 656477
Netherlands 2020-07-28 16878432 661999 Italy 2020-07-28 16878432 661999
Netherlands 2020-07-29 17168796 668923 Italy 2020-07-29 17168796 668923
Netherlands 2020-07-30 17456389 675661 Italy 2020-07-30 17456389 675661
Netherlands 2020-07-31 17747890 681977 Italy 2020-07-31 17747890 681977
Netherlands 2020-08-01 18007740 687458 Italy 2020-08-01 18007740 687458
Netherlands 2020-08-02 18232311 691887 Italy 2020-08-02 18232311 691887
Netherlands 2020-08-03 18433263 696287 Italy 2020-08-03 18433263 696287
Netherlands 2020-08-04 18688362 702461 Italy 2020-08-04 18688362 702461
Netherlands 2020-08-05 18961259 709290 Italy 2020-08-05 18961259 709290
Netherlands 2020-08-06 19245217 715738 Italy 2020-08-06 19245217 715738
Netherlands 2020-08-07 19528984 722164 Italy 2020-08-07 19528984 722164
Netherlands 2020-08-08 19800001 727773 Italy 2020-08-08 19800001 727773
Netherlands 2020-08-09 20025631 732603 Italy 2020-08-09 20025631 732603
Netherlands 2020-08-10 20244815 737107 Italy 2020-08-10 20244815 737107
Netherlands 2020-08-11 20513513 743575 Italy 2020-08-11 20513513 743575
Netherlands 2020-08-12 20801453 750376 Italy 2020-08-12 20801453 750376
Netherlands 2020-08-13 21088068 756959 Italy 2020-08-13 21088068 756959
Netherlands 2020-08-14 21375444 762968 Italy 2020-08-14 21375444 762968
Netherlands 2020-08-15 21641110 768450 Italy 2020-08-15 21641110 768450
Netherlands 2020-08-16 21857919 773019 Italy 2020-08-16 21857919 773019
Netherlands 2020-08-17 22056405 777317 Italy 2020-08-17 22056405 777317
Netherlands 2020-08-18 22310492 783656 Italy 2020-08-18 22310492 783656
Netherlands 2020-08-19 22582610 790349 Italy 2020-08-19 22582610 790349
Netherlands 2020-08-20 22850164 796538 Italy 2020-08-20 22850164 796538
Netherlands 2020-08-21 23108416 802600 Italy 2020-08-21 23108416 802600
