Country Date Cases Deaths Country0 Date0 Cases0 Deaths0
Netherlands 2020-05-01 39791 4893 Italy 2020-03-22 59158 5494
Netherlands 2020-05-02 40236 4987 Italy 2020-03-23 63941 6097
Netherlands 2020-05-03 40571 5056 Italy 2020-03-24 69181 6842
Netherlands 2020-05-04 40770 5082 Italy 2020-03-25 74379 7527
Netherlands 2020-05-05 41087 5168 Italy 2020-03-26 80581 8241
Netherlands 2020-05-06 41319 5204 Italy 2020-03-27 86488 9162
Netherlands 2020-05-07 41774 5288 Italy 2020-03-28 92461 10053
Netherlands 2020-05-08 42093 5359 Italy 2020-03-29 97676 10811
Netherlands 2020-05-09 42382 5422 Italy 2020-03-30 101723 11626
Netherlands 2020-05-10 42627 5440 Italy 2020-03-31 105776 12466
Netherlands 2020-05-11 42788 5456 Italy 2020-04-01 110559 13195
Netherlands 2020-05-12 42984 5510 Italy 2020-04-02 115228 13957
Netherlands 2020-05-13 43211 5562 Italy 2020-04-03 119813 14726
Netherlands 2020-05-14 43481 5590 Italy 2020-04-04 124620 15409
Netherlands 2020-05-15 43681 5643 Italy 2020-04-05 128938 15935
Netherlands 2020-05-16 43870 5670 Italy 2020-04-06 132537 16573
Netherlands 2020-05-17 43995 5680 Italy 2020-04-07 135574 17179
Netherlands 2020-05-18 44141 5694 Italy 2020-04-08 139408 17722
Netherlands 2020-05-19 44249 5715 Italy 2020-04-09 143612 18334
Netherlands 2020-05-20 44447 5748 Italy 2020-04-10 147562 18906
Netherlands 2020-05-21 44700 5775 Italy 2020-04-11 152259 19527
Netherlands 2020-05-22 44888 5788 Italy 2020-04-12 156353 19959
Netherlands 2020-05-23 45064 5811 Italy 2020-04-13 159506 20527
Netherlands 2020-05-24 45236 5822 Italy 2020-04-14 162479 21131
Netherlands 2020-05-25 45445 5830 Italy 2020-04-15 165145 21711
Netherlands 2020-05-26 45578 5856 Italy 2020-04-16 168932 22237
Netherlands 2020-05-27 45768 5871 Italy 2020-04-17 172426 22803
Netherlands 2020-05-28 45950 5903 Italy 2020-04-18 175918 23286
Netherlands 2020-05-29 46126 5931 Italy 2020-04-19 178965 23720
Netherlands 2020-05-30 46257 5951 Italy 2020-04-20 181216 24175
Netherlands 2020-05-31 46442 5956 Italy 2020-04-21 183943 24710
Netherlands 2020-06-01 46545 5962 Italy 2020-04-22 187313 25148
Netherlands 2020-06-02 46647 5967 Italy 2020-04-23 189957 25613
Netherlands 2020-06-03 46733 5977 Italy 2020-04-24 192979 26034
Netherlands 2020-06-04 46942 5990 Italy 2020-04-25 195336 26450
Netherlands 2020-06-05 47152 6005 Italy 2020-04-26 197661 26711
Netherlands 2020-06-06 47335 6011 Italy 2020-04-27 199399 27045
Netherlands 2020-06-07 47574 6013 Italy 2020-04-28 201491 27428
Netherlands 2020-06-08 47739 6016 Italy 2020-04-29 203577 27751
Netherlands 2020-06-09 47903 6031 Italy 2020-04-30 205449 28036
Netherlands 2020-06-10 48087 6042 Italy 2020-05-01 207415 28306
Netherlands 2020-06-11 48251 6044 Italy 2020-05-02 209315 28781
Netherlands 2020-06-12 48461 6053 Italy 2020-05-03 210704 28956
Netherlands 2020-06-13 48640 6057 Italy 2020-05-04 211926 29152
Netherlands 2020-06-14 48783 6059 Italy 2020-05-05 213001 29389
Netherlands 2020-06-15 48948 6065 Italy 2020-05-06 214446 29759
Netherlands 2020-06-16 49087 6070 Italy 2020-05-07 215848 30034
Netherlands 2020-06-17 49204 6074 Italy 2020-05-08 217176 30278
Netherlands 2020-06-18 49319 6078 Italy 2020-05-09 218259 30473
Netherlands 2020-06-19 49426 6081 Italy 2020-05-10 219061 30639
Netherlands 2020-06-20 49502 6089 Italy 2020-05-11 219806 30819
Netherlands 2020-06-21 49593 6090 Italy 2020-05-12 221209 30992
Netherlands 2020-06-22 49658 6090 Italy 2020-05-13 222097 31188
Netherlands 2020-06-23 49722 6095 Italy 2020-05-14 223090 31451
Netherlands 2020-06-24 49804 6097 Italy 2020-05-15 223879 31694
Netherlands 2020-06-25 49914 6100 Italy 2020-05-16 224754 31848
Netherlands 2020-06-26 50005 6103 Italy 2020-05-17 225429 31994
Netherlands 2020-06-27 50074 6105 Italy 2020-05-18 225880 32093
Netherlands 2020-06-28 50147 6105 Italy 2020-05-19 226693 32256
Netherlands 2020-06-29 50223 6107 Italy 2020-05-20 227358 32418
Netherlands 2020-06-30 50273 6113 Italy 2020-05-21 228001 32575
Netherlands 2020-07-01 50335 6115 Italy 2020-05-22 228654 32706
Netherlands 2020-07-02 50412 6118 Italy 2020-05-23 229324 32826
Netherlands 2020-07-03 50487 6120 Italy 2020-05-24 229856 32876
Netherlands 2020-07-04 50548 6126 Italy 2020-05-25 230156 32968
Netherlands 2020-07-05 50621 6127 Italy 2020-05-26 230553 33046
Netherlands 2020-07-06 50657 6128 Italy 2020-05-27 231138 33164
Netherlands 2020-07-07 50694 6132 Italy 2020-05-28 231732 33234
Netherlands 2020-07-08 50746 6135 Italy 2020-05-29 232249 33321
Netherlands 2020-07-09 50798 6135 Italy 2020-05-30 232666 33433
Netherlands 2020-07-10 50840 6135 Italy 2020-05-31 233000 33508
Netherlands 2020-07-11 50921 6135 Italy 2020-06-01 233200 33568
Netherlands 2020-07-12 51022 6135 Italy 2020-06-02 233519 33623
Netherlands 2020-07-13 51093 6135 Italy 2020-06-03 233841 33694
Netherlands 2020-07-14 51146 6135 Italy 2020-06-04 234018 33782
Netherlands 2020-07-15 51252 6136 Italy 2020-06-05 234537 33867
Netherlands 2020-07-16 51351 6136 Italy 2020-06-06 234807 33939
Netherlands 2020-07-17 51454 6136 Italy 2020-06-07 235004 33992
Netherlands 2020-07-18 51581 6136 Italy 2020-06-08 235284 34057
Netherlands 2020-07-19 51725 6136 Italy 2020-06-09 235567 34136
Netherlands 2020-07-20 51910 6136 Italy 2020-06-10 235769 34207
Netherlands 2020-07-21 52073 6136 Italy 2020-06-11 236149 34260
Netherlands 2020-07-22 52241 6139 Italy 2020-06-12 236312 34316
Netherlands 2020-07-23 52404 6139 Italy 2020-06-13 236659 34394
Netherlands 2020-07-24 52595 6139 Italy 2020-06-14 236996 34438
Netherlands 2020-07-25 52732 6139 Italy 2020-06-15 237297 34464
Netherlands 2020-07-26 52946 6140 Italy 2020-06-16 237507 34498
Netherlands 2020-07-27 53151 6141 Italy 2020-06-17 237836 34541
Netherlands 2020-07-28 53374 6145 Italy 2020-06-18 238168 34607
Netherlands 2020-07-29 53621 6147 Italy 2020-06-19 238419 34654
Netherlands 2020-07-30 53963 6147 Italy 2020-06-20 238683 34703
Netherlands 2020-07-31 54301 6147 Italy 2020-06-21 238907 34727
Netherlands 2020-08-01 54732 6148 Italy 2020-06-22 239128 34750
Netherlands 2020-08-02 55098 6149 Italy 2020-06-23 239241 34768
Netherlands 2020-08-03 55470 6149 Italy 2020-06-24 239431 34798
Netherlands 2020-08-04 55955 6150 Italy 2020-06-25 239727 34832
Netherlands 2020-08-05 56381 6153 Italy 2020-06-26 239982 34862
Netherlands 2020-08-06 56982 6153 Italy 2020-06-27 240157 34870
Netherlands 2020-08-07 57501 6154 Italy 2020-06-28 240331 34892
Netherlands 2020-08-08 57987 6157 Italy 2020-06-29 240457 34898
Netherlands 2020-08-09 58564 6157 Italy 2020-06-30 240599 34921
Netherlands 2020-08-10 59194 6157 Italy 2020-07-01 240781 34942
Netherlands 2020-08-11 59973 6159 Italy 2020-07-02 240982 34972
Netherlands 2020-08-12 60627 6161 Italy 2020-07-03 241205 34987
Netherlands 2020-08-13 61204 6165 Italy 2020-07-04 241440 35008
Netherlands 2020-08-14 61840 6167 Italy 2020-07-05 241632 35015
Netherlands 2020-08-15 62495 6169 Italy 2020-07-06 241840 35023
Netherlands 2020-08-16 63002 6172 Italy 2020-07-07 241977 35053
Netherlands 2020-08-17 63484 6172 Italy 2020-07-08 242170 35068
Netherlands 2020-08-18 63973 6175 Italy 2020-07-09 242384 35080
Netherlands 2020-08-19 64525 6181 Italy 2020-07-10 242660 35092
Netherlands 2020-08-20 65054 6191 Italy 2020-07-11 242848 35099
Netherlands 2020-08-21 65589 6195 Italy 2020-07-12 243082 35108
Netherlands 2020-08-22 66097 6200 Italy 2020-07-13 243251 35121
Netherlands 2020-08-23 66554 6200 Italy 2020-07-14 243365 35138
Netherlands 2020-08-24 67128 6202 Italy 2020-07-15 243527 35151
Netherlands 2020-08-25 67543 6207 Italy 2020-07-16 243757 35171
Netherlands 2020-08-26 68114 6215 Italy 2020-07-17 243988 35182
Netherlands 2020-08-27 68624 6218 Italy 2020-07-18 244237 35196
Netherlands 2020-08-28 NA NA Italy 2020-07-19 244455 35199
Netherlands 2020-08-29 NA NA Italy 2020-07-20 244645 35212
Netherlands 2020-08-30 NA NA Italy 2020-07-21 244773 35227
Netherlands 2020-08-31 NA NA Italy 2020-07-22 245053 35236
Netherlands 2020-09-01 NA NA Italy 2020-07-23 245359 35246
Netherlands 2020-09-02 NA NA Italy 2020-07-24 245611 35251
Netherlands 2020-09-03 NA NA Italy 2020-07-25 245884 35256
Netherlands 2020-09-04 NA NA Italy 2020-07-26 246136 35261
Netherlands 2020-09-05 NA NA Italy 2020-07-27 246306 35266
Netherlands 2020-09-06 NA NA Italy 2020-07-28 246487 35277
Netherlands 2020-09-07 NA NA Italy 2020-07-29 246776 35283
Netherlands 2020-09-08 NA NA Italy 2020-07-30 247158 35286
Netherlands 2020-09-09 NA NA Italy 2020-07-31 247537 35295
Netherlands 2020-09-10 NA NA Italy 2020-08-01 247832 35300
Netherlands 2020-09-11 NA NA Italy 2020-08-02 248070 35308
Netherlands 2020-09-12 NA NA Italy 2020-08-03 248229 35320
Netherlands 2020-09-13 NA NA Italy 2020-08-04 248419 35325
Netherlands 2020-09-14 NA NA Italy 2020-08-05 248803 35335
Netherlands 2020-09-15 NA NA Italy 2020-08-06 249204 35341
Netherlands 2020-09-16 NA NA Italy 2020-08-07 249756 35344
Netherlands 2020-09-17 NA NA Italy 2020-08-08 250103 35357
Netherlands 2020-09-18 NA NA Italy 2020-08-09 250566 35359
Netherlands 2020-09-19 NA NA Italy 2020-08-10 250825 35363
Netherlands 2020-09-20 NA NA Italy 2020-08-11 251237 35369
Netherlands 2020-09-21 NA NA Italy 2020-08-12 251713 35379
Netherlands 2020-09-22 NA NA Italy 2020-08-13 252235 35385
Netherlands 2020-09-23 NA NA Italy 2020-08-14 252809 35388
Netherlands 2020-09-24 NA NA Italy 2020-08-15 253436 35392
Netherlands 2020-09-25 NA NA Italy 2020-08-16 253915 35396
Netherlands 2020-09-26 NA NA Italy 2020-08-17 254235 35400
Netherlands 2020-09-27 NA NA Italy 2020-08-18 254636 35405
Netherlands 2020-09-28 NA NA Italy 2020-08-19 255278 35412
Netherlands 2020-09-29 NA NA Italy 2020-08-20 256118 35418
Netherlands 2020-09-30 NA NA Italy 2020-08-21 257065 35427
Netherlands 2020-10-01 NA NA Italy 2020-08-22 258136 35430
Netherlands 2020-10-02 NA NA Italy 2020-08-23 259345 35437
Netherlands 2020-10-03 NA NA Italy 2020-08-24 260297 35441
Netherlands 2020-10-04 NA NA Italy 2020-08-25 261173 35445
Netherlands 2020-10-05 NA NA Italy 2020-08-26 262538 35458
Netherlands 2020-10-06 NA NA Italy 2020-08-27 263949 35463
