Country Date Cases Deaths Country0 Date0 Cases0 Deaths0
USA 2020-03-11 1301 38 Italy 2020-03-21 53578 4825
USA 2020-03-12 1630 41 Italy 2020-03-22 59138 5476
USA 2020-03-13 2183 48 Italy 2020-03-23 63927 6077
USA 2020-03-14 2771 58 Italy 2020-03-24 69176 6820
USA 2020-03-15 3617 73 Italy 2020-03-25 74386 7503
USA 2020-03-16 4604 95 Italy 2020-03-26 80589 8215
USA 2020-03-17 6357 121 Italy 2020-03-27 86498 9134
USA 2020-03-18 9317 171 Italy 2020-03-28 92472 10023
USA 2020-03-19 13898 239 Italy 2020-03-29 97689 10779
USA 2020-03-20 19551 309 Italy 2020-03-30 101739 11591
USA 2020-03-21 24418 374 Italy 2020-03-31 105792 12428
USA 2020-03-22 33840 509 Italy 2020-04-01 110574 13155
USA 2020-03-23 44189 689 Italy 2020-04-02 115242 13915
USA 2020-03-24 55398 957 Italy 2020-04-03 119827 14681
USA 2020-03-25 68905 1260 Italy 2020-04-04 124632 15362
USA 2020-03-26 86379 1614 Italy 2020-04-05 128948 15887
USA 2020-03-27 105217 2110 Italy 2020-04-06 132547 16523
USA 2020-03-28 124788 2754 Italy 2020-04-07 135586 17127
USA 2020-03-29 144980 3251 Italy 2020-04-08 139422 17669
USA 2020-03-30 168177 4066 Italy 2020-04-09 143626 18279
USA 2020-03-31 193353 5151 Italy 2020-04-10 147577 18849
USA 2020-04-01 220295 6394 Italy 2020-04-11 152271 19468
USA 2020-04-02 250708 7576 Italy 2020-04-12 156363 19899
USA 2020-04-03 283477 8839 Italy 2020-04-13 159516 20465
USA 2020-04-04 317994 10384 Italy 2020-04-14 162488 21067
USA 2020-04-05 343747 11793 Italy 2020-04-15 165155 21645
USA 2020-04-06 375348 13298 Italy 2020-04-16 168941 22170
USA 2020-04-07 409225 15526 Italy 2020-04-17 172434 22745
USA 2020-04-08 441569 17691 Italy 2020-04-18 175925 23227
USA 2020-04-09 475515 19802 Italy 2020-04-19 178972 23660
USA 2020-04-10 509604 22038 Italy 2020-04-20 181228 24114
USA 2020-04-11 539942 24062 Italy 2020-04-21 183957 24648
USA 2020-04-12 567708 25789 Italy 2020-04-22 187327 25085
USA 2020-04-13 594693 27515 Italy 2020-04-23 189973 25549
USA 2020-04-14 621953 30081 Italy 2020-04-24 192994 25969
USA 2020-04-15 652474 32712 Italy 2020-04-25 195351 26384
USA 2020-04-16 682454 34905 Italy 2020-04-26 197675 26644
USA 2020-04-17 714822 37448 Italy 2020-04-27 199414 26977
USA 2020-04-18 743901 39331 Italy 2020-04-28 201505 27359
USA 2020-04-19 770014 40901 Italy 2020-04-29 203591 27682
USA 2020-04-20 798145 42853 Italy 2020-04-30 205463 27967
USA 2020-04-21 824229 45536 Italy 2020-05-01 207428 28236
USA 2020-04-22 854385 47894 Italy 2020-05-02 209328 28710
USA 2020-04-23 886274 50234 Italy 2020-05-03 210717 28884
USA 2020-04-24 925232 52191 Italy 2020-05-04 211938 29079
USA 2020-04-25 960651 54256 Italy 2020-05-05 213013 29315
USA 2020-04-26 987160 55412 Italy 2020-05-06 214457 29684
USA 2020-04-27 1010356 56795 Italy 2020-05-07 215858 29958
USA 2020-04-28 1035765 59265 Italy 2020-05-08 217185 30201
USA 2020-04-29 1064194 61655 Italy 2020-05-09 218268 30395
USA 2020-04-30 1095023 63856 Italy 2020-05-10 219070 30560
USA 2020-05-01 1131030 65753 Italy 2020-05-11 219814 30739
USA 2020-05-02 1160774 67444 Italy 2020-05-12 221216 30911
USA 2020-05-03 1188122 68597 Italy 2020-05-13 222104 31106
USA 2020-05-04 1212835 69921 Italy 2020-05-14 223096 31368
USA 2020-05-05 1237633 72271 Italy 2020-05-15 223885 31610
USA 2020-05-06 1263092 74799 Italy 2020-05-16 224760 31763
USA 2020-05-07 1292623 76928 Italy 2020-05-17 225435 31908
USA 2020-05-08 1321785 78615 Italy 2020-05-18 225886 32007
USA 2020-05-09 1347309 80037 Italy 2020-05-19 226699 32169
USA 2020-05-10 1367638 80787 Italy 2020-05-20 227364 32330
USA 2020-05-11 1385834 81847 Italy 2020-05-21 228006 32486
USA 2020-05-12 1408636 83718 Italy 2020-05-22 NA NA
USA 2020-05-13 1430347 85540 Italy NA NA NA
USA 2020-05-14 1457593 87293 Italy NA NA NA
USA 2020-05-15 1484285 88895 Italy NA NA NA
USA 2020-05-16 1507773 90113 Italy NA NA NA
USA 2020-05-17 1527664 90978 Italy NA NA NA
USA 2020-05-18 1550294 91981 Italy NA NA NA
USA 2020-05-19 1570583 93533 Italy NA NA NA
USA 2020-05-20 1592723 94936 Italy NA NA NA
USA 2020-05-21 1620902 96354 Italy NA NA NA
