Country Date Cases Deaths Country0 Date0 Cases0 Deaths0
UK 2020-05-05 176656 29155 Italy 2020-04-18 175918 23286
UK 2020-05-06 182192 29766 Italy 2020-04-19 178965 23720
UK 2020-05-07 187278 30258 Italy 2020-04-20 181216 24175
UK 2020-05-08 191490 30847 Italy 2020-04-21 183943 24710
UK 2020-05-09 195019 31136 Italy 2020-04-22 187313 25148
UK 2020-05-10 198573 31377 Italy 2020-04-23 189957 25613
UK 2020-05-11 202085 31571 Italy 2020-04-24 192979 26034
UK 2020-05-12 205168 32134 Italy 2020-04-25 195336 26450
UK 2020-05-13 208106 32577 Italy 2020-04-26 197661 26711
UK 2020-05-14 211228 32953 Italy 2020-04-27 199399 27045
UK 2020-05-15 214453 33281 Italy 2020-04-28 201491 27428
UK 2020-05-16 217579 33708 Italy 2020-04-29 203577 27751
UK 2020-05-17 220780 33808 Italy 2020-04-30 205449 28036
UK 2020-05-18 223236 33958 Italy 2020-05-01 207415 28306
UK 2020-05-19 225421 34430 Italy 2020-05-02 209315 28781
UK 2020-05-20 226793 34739 Italy 2020-05-03 210704 28956
UK 2020-05-21 229162 35023 Italy 2020-05-04 211926 29152
UK 2020-05-22 232140 35331 Italy 2020-05-05 213001 29389
UK 2020-05-23 234821 35561 Italy 2020-05-06 214446 29759
UK 2020-05-24 237000 35947 Italy 2020-05-07 215848 30034
UK 2020-05-25 238472 36050 Italy 2020-05-08 217176 30278
UK 2020-05-26 240287 36174 Italy 2020-05-09 218259 30473
UK 2020-05-27 242110 36599 Italy 2020-05-10 219061 30639
UK 2020-05-28 243820 36943 Italy 2020-05-11 219806 30819
UK 2020-05-29 245718 37213 Italy 2020-05-12 221209 30992
UK 2020-05-30 247171 37362 Italy 2020-05-13 222097 31188
UK 2020-05-31 248925 37435 Italy 2020-05-14 223090 31451
UK 2020-06-01 250347 37529 Italy 2020-05-15 223879 31694
UK 2020-06-02 251844 37766 Italy 2020-05-16 224754 31848
UK 2020-06-03 253539 38015 Italy 2020-05-17 225429 31994
UK 2020-06-04 255175 38154 Italy 2020-05-18 225880 32093
UK 2020-06-05 256670 38407 Italy 2020-05-19 226693 32256
UK 2020-06-06 258080 38558 Italy 2020-05-20 227358 32418
UK 2020-06-07 259281 38619 Italy 2020-05-21 228001 32575
UK 2020-06-08 260373 38666 Italy 2020-05-22 228654 32706
UK 2020-06-09 261951 38854 Italy 2020-05-23 229324 32826
UK 2020-06-10 262860 39013 Italy 2020-05-24 229856 32876
UK 2020-06-11 264007 39095 Italy 2020-05-25 230156 32968
UK 2020-06-12 265403 39228 Italy 2020-05-26 230553 33046
UK 2020-06-13 266694 39332 Italy 2020-05-27 231138 33164
UK 2020-06-14 268066 39365 Italy 2020-05-28 231732 33234
UK 2020-06-15 268943 39395 Italy 2020-05-29 232249 33321
UK 2020-06-16 270101 39509 Italy 2020-05-30 232666 33433
UK 2020-06-17 271111 39615 Italy 2020-05-31 233000 33508
UK 2020-06-18 272214 39690 Italy 2020-06-01 233200 33568
UK 2020-06-19 273434 39769 Italy 2020-06-02 233519 33623
UK 2020-06-20 274607 39844 Italy 2020-06-03 233841 33694
UK 2020-06-21 275713 39878 Italy 2020-06-04 234018 33782
UK 2020-06-22 276581 39892 Italy 2020-06-05 234537 33867
UK 2020-06-23 277415 39981 Italy 2020-06-06 234807 33939
UK 2020-06-24 278006 40068 Italy 2020-06-07 235004 33992
UK 2020-06-25 279019 40170 Italy 2020-06-08 235284 34057
UK 2020-06-26 280270 40248 Italy 2020-06-09 235567 34136
UK 2020-06-27 281076 40288 Italy 2020-06-10 235769 34207
UK 2020-06-28 281892 40319 Italy 2020-06-11 236149 34260
UK 2020-06-29 282629 40340 Italy 2020-06-12 236312 34316
UK 2020-06-30 283253 40391 Italy 2020-06-13 236659 34394
UK 2020-07-01 284004 40490 Italy 2020-06-14 236996 34438
UK 2020-07-02 284582 40530 Italy 2020-06-15 237297 34464
UK 2020-07-03 285103 40578 Italy 2020-06-16 237507 34498
UK 2020-07-04 285729 40613 Italy 2020-06-17 237836 34541
UK 2020-07-05 286247 40632 Italy 2020-06-18 238168 34607
UK 2020-07-06 286600 40643 Italy 2020-06-19 238419 34654
UK 2020-07-07 287183 40696 Italy 2020-06-20 238683 34703
UK 2020-07-08 287815 40753 Italy 2020-06-21 238907 34727
UK 2020-07-09 288459 40785 Italy 2020-06-22 239128 34750
UK 2020-07-10 288972 40819 Italy 2020-06-23 239241 34768
UK 2020-07-11 289794 40836 Italy 2020-06-24 239431 34798
UK 2020-07-12 290445 40845 Italy 2020-06-25 239727 34832
UK 2020-07-13 290975 40853 Italy 2020-06-26 239982 34862
UK 2020-07-14 291373 40899 Italy 2020-06-27 240157 34870
UK 2020-07-15 291911 40925 Italy 2020-06-28 240331 34892
UK 2020-07-16 292552 40948 Italy 2020-06-29 240457 34898
UK 2020-07-17 293239 40975 Italy 2020-06-30 240599 34921
UK 2020-07-18 294066 40984 Italy 2020-07-01 240781 34942
UK 2020-07-19 294792 40995 Italy 2020-07-02 240982 34972
UK 2020-07-20 295372 41005 Italy 2020-07-03 241205 34987
UK 2020-07-21 295817 41030 Italy 2020-07-04 241440 35008
UK 2020-07-22 296377 41047 Italy 2020-07-05 241632 35015
UK 2020-07-23 297146 41056 Italy 2020-07-06 241840 35023
UK 2020-07-24 297914 41088 Italy 2020-07-07 241977 35053
UK 2020-07-25 298681 41103 Italy 2020-07-08 242170 35068
UK 2020-07-26 299426 41111 Italy 2020-07-09 242384 35080
UK 2020-07-27 300111 41114 Italy 2020-07-10 242660 35092
UK 2020-07-28 300692 41135 Italy 2020-07-11 242848 35099
UK 2020-07-29 301455 41169 Italy 2020-07-12 243082 35108
UK 2020-07-30 302301 41171 Italy 2020-07-13 243251 35121
UK 2020-07-31 303181 41189 Italy 2020-07-14 243365 35138
UK 2020-08-01 303952 41202 Italy 2020-07-15 243527 35151
UK 2020-08-02 304695 41207 Italy 2020-07-16 243757 35171
UK 2020-08-03 305623 41208 Italy 2020-07-17 243988 35182
UK 2020-08-04 306293 41226 Italy 2020-07-18 244237 35196
UK 2020-08-05 307184 41240 Italy 2020-07-19 244455 35199
UK 2020-08-06 308134 41258 Italy 2020-07-20 244645 35212
UK 2020-08-07 309005 41270 Italy 2020-07-21 244773 35227
UK 2020-08-08 309763 41273 Italy 2020-07-22 245053 35236
UK 2020-08-09 310825 41278 Italy 2020-07-23 245359 35246
UK 2020-08-10 311641 41295 Italy 2020-07-24 245611 35251
UK 2020-08-11 312789 41309 Italy 2020-07-25 245884 35256
UK 2020-08-12 313798 41329 Italy 2020-07-26 246136 35261
UK 2020-08-13 314927 41347 Italy 2020-07-27 246306 35266
UK 2020-08-14 316367 41358 Italy 2020-07-28 246487 35277
UK 2020-08-15 317444 41361 Italy 2020-07-29 246776 35283
UK 2020-08-16 318484 41366 Italy 2020-07-30 247158 35286
UK 2020-08-17 319197 41369 Italy 2020-07-31 247537 35295
UK 2020-08-18 320286 41381 Italy 2020-08-01 247832 35300
UK 2020-08-19 321098 41397 Italy 2020-08-02 248070 35308
UK 2020-08-20 322280 41403 Italy 2020-08-03 248229 35320
UK 2020-08-21 323313 41405 Italy 2020-08-04 248419 35325
UK 2020-08-22 324601 41423 Italy 2020-08-05 248803 35335
UK 2020-08-23 325761 41429 Italy 2020-08-06 249204 35341
UK 2020-08-24 326614 41433 Italy 2020-08-07 249756 35344
UK 2020-08-25 327798 41449 Italy 2020-08-08 250103 35357
UK 2020-08-26 328846 41465 Italy 2020-08-09 250566 35359
UK 2020-08-27 330368 41477 Italy 2020-08-10 250825 35363
UK 2020-08-28 NA NA Italy 2020-08-11 251237 35369
UK 2020-08-29 NA NA Italy 2020-08-12 251713 35379
UK 2020-08-30 NA NA Italy 2020-08-13 252235 35385
UK 2020-08-31 NA NA Italy 2020-08-14 252809 35388
UK 2020-09-01 NA NA Italy 2020-08-15 253436 35392
UK 2020-09-02 NA NA Italy 2020-08-16 253915 35396
UK 2020-09-03 NA NA Italy 2020-08-17 254235 35400
UK 2020-09-04 NA NA Italy 2020-08-18 254636 35405
UK 2020-09-05 NA NA Italy 2020-08-19 255278 35412
UK 2020-09-06 NA NA Italy 2020-08-20 256118 35418
UK 2020-09-07 NA NA Italy 2020-08-21 257065 35427
UK 2020-09-08 NA NA Italy 2020-08-22 258136 35430
UK 2020-09-09 NA NA Italy 2020-08-23 259345 35437
UK 2020-09-10 NA NA Italy 2020-08-24 260297 35441
UK 2020-09-11 NA NA Italy 2020-08-25 261173 35445
UK 2020-09-12 NA NA Italy 2020-08-26 262538 35458
UK 2020-09-13 NA NA Italy 2020-08-27 263949 35463
